Anio,Mes,Fecha,Canal,Categoria,Ingresos_EUR,Litros,Tipo_Dato
2024,5,2024-05-01,Hostelería (HORECA),Yogur helado,278679.2,42873.7,Real (base pública)
2024,6,2024-06-01,Hostelería (HORECA),Yogur helado,372483.07,57305.1,Real (base pública)
2024,7,2024-07-01,Hostelería (HORECA),Yogur helado,462452.51,71146.5,Real (base pública)
2024,8,2024-08-01,Hostelería (HORECA),Yogur helado,418232.93,64343.5,Real (base pública)
2024,9,2024-09-01,Hostelería (HORECA),Yogur helado,278815.23,42894.6,Real (base pública)
2024,10,2024-10-01,Hostelería (HORECA),Yogur helado,169242.94,26037.3,Real (base pública)
2024,11,2024-11-01,Hostelería (HORECA),Yogur helado,112587.22,17321.1,Real (base pública)
2024,12,2024-12-01,Hostelería (HORECA),Yogur helado,106652.13,16408.0,Real (base pública)
2024,1,2024-01-01,Exportación,Tarrinas,336103.05,88448.2,Real (base pública)
2024,2,2024-02-01,Exportación,Tarrinas,343237.46,90325.6,Real (base pública)
2024,3,2024-03-01,Exportación,Tarrinas,525663.57,138332.5,Real (base pública)
2024,4,2024-04-01,Exportación,Tarrinas,691593.1,181998.2,Real (base pública)
2024,5,2024-05-01,Exportación,Tarrinas,954893.72,251287.8,Real (base pública)
2024,6,2024-06-01,Exportación,Tarrinas,1377581.67,362521.5,Real (base pública)
2024,7,2024-07-01,Exportación,Tarrinas,1452809.22,382318.2,Real (base pública)
2024,8,2024-08-01,Exportación,Tarrinas,1383485.21,364075.1,Real (base pública)
2024,9,2024-09-01,Exportación,Tarrinas,885132.41,232929.6,Real (base pública)
2024,10,2024-10-01,Exportación,Tarrinas,657465.65,173017.2,Real (base pública)
2024,11,2024-11-01,Exportación,Tarrinas,408761.66,107568.9,Real (base pública)
2024,12,2024-12-01,Exportación,Tarrinas,358828.49,94428.5,Real (base pública)
2024,1,2024-01-01,Exportación,Bombones y Palo,284595.14,74893.4,Real (base pública)
2024,2,2024-02-01,Exportación,Bombones y Palo,294302.13,77448.0,Real (base pública)
2024,3,2024-03-01,Exportación,Bombones y Palo,489981.73,128942.6,Real (base pública)
2024,4,2024-04-01,Exportación,Bombones y Palo,564959.31,148673.5,Real (base pública)
2024,5,2024-05-01,Exportación,Bombones y Palo,815248.56,214539.1,Real (base pública)
2024,6,2024-06-01,Exportación,Bombones y Palo,1131087.86,297654.7,Real (base pública)
2024,7,2024-07-01,Exportación,Bombones y Palo,1341276.57,352967.6,Real (base pública)
2024,8,2024-08-01,Exportación,Bombones y Palo,1292903.51,340237.7,Real (base pública)
2024,9,2024-09-01,Exportación,Bombones y Palo,808719.84,212821.0,Real (base pública)
2024,10,2024-10-01,Exportación,Bombones y Palo,542644.75,142801.3,Real (base pública)
2024,11,2024-11-01,Exportación,Bombones y Palo,375316.69,98767.6,Real (base pública)
2024,12,2024-12-01,Exportación,Bombones y Palo,332829.95,87586.8,Real (base pública)
2024,1,2024-01-01,Exportación,Postres y Tartas,233095.34,61340.9,Real (base pública)
2024,2,2024-02-01,Exportación,Postres y Tartas,233754.02,61514.2,Real (base pública)
2024,3,2024-03-01,Exportación,Postres y Tartas,319222.52,84006.0,Real (base pública)
2024,4,2024-04-01,Exportación,Postres y Tartas,429078.54,112915.4,Real (base pública)
2024,5,2024-05-01,Exportación,Postres y Tartas,625440.58,164589.6,Real (base pública)
2024,6,2024-06-01,Exportación,Postres y Tartas,885534.06,233035.3,Real (base pública)
2024,7,2024-07-01,Exportación,Postres y Tartas,922260.29,242700.0,Real (base pública)
2024,8,2024-08-01,Exportación,Postres y Tartas,1058749.34,278618.3,Real (base pública)
2024,9,2024-09-01,Exportación,Postres y Tartas,642574.34,169098.5,Real (base pública)
2024,10,2024-10-01,Exportación,Postres y Tartas,399101.44,105026.7,Real (base pública)
2024,11,2024-11-01,Exportación,Postres y Tartas,250520.84,65926.6,Real (base pública)
2024,12,2024-12-01,Exportación,Postres y Tartas,220036.86,57904.4,Real (base pública)
2024,1,2024-01-01,Exportación,Cucuruchos/Sándwich,157348.19,41407.4,Real (base pública)
2024,2,2024-02-01,Exportación,Cucuruchos/Sándwich,168535.56,44351.5,Real (base pública)
2024,3,2024-03-01,Exportación,Cucuruchos/Sándwich,219925.25,57875.0,Real (base pública)
2024,4,2024-04-01,Exportación,Cucuruchos/Sándwich,282683.71,74390.4,Real (base pública)
2024,5,2024-05-01,Exportación,Cucuruchos/Sándwich,429261.9,112963.7,Real (base pública)
2024,6,2024-06-01,Exportación,Cucuruchos/Sándwich,636765.79,167569.9,Real (base pública)
2024,7,2024-07-01,Exportación,Cucuruchos/Sándwich,696109.9,183186.8,Real (base pública)
2024,8,2024-08-01,Exportación,Cucuruchos/Sándwich,636728.34,167560.1,Real (base pública)
2024,9,2024-09-01,Exportación,Cucuruchos/Sándwich,447813.15,117845.5,Real (base pública)
2024,10,2024-10-01,Exportación,Cucuruchos/Sándwich,281571.33,74097.7,Real (base pública)
2024,11,2024-11-01,Exportación,Cucuruchos/Sándwich,159804.61,42053.9,Real (base pública)
2024,12,2024-12-01,Exportación,Cucuruchos/Sándwich,167464.12,44069.5,Real (base pública)
2024,1,2024-01-01,Exportación,Yogur helado,106702.11,28079.5,Real (base pública)
2024,2,2024-02-01,Exportación,Yogur helado,124118.09,32662.7,Real (base pública)
2024,3,2024-03-01,Exportación,Yogur helado,183443.82,48274.7,Real (base pública)
2024,4,2024-04-01,Exportación,Yogur helado,228058.22,60015.4,Real (base pública)
2024,5,2024-05-01,Exportación,Yogur helado,307658.73,80962.8,Real (base pública)
2024,6,2024-06-01,Exportación,Yogur helado,396573.98,104361.5,Real (base pública)
2024,7,2024-07-01,Exportación,Yogur helado,568577.72,149625.7,Real (base pública)
2024,8,2024-08-01,Exportación,Yogur helado,493221.73,129795.2,Real (base pública)
2024,9,2024-09-01,Exportación,Yogur helado,324071.22,85281.9,Real (base pública)
2024,10,2024-10-01,Exportación,Yogur helado,203656.87,53593.9,Real (base pública)
2024,11,2024-11-01,Exportación,Yogur helado,133243.86,35064.2,Real (base pública)
2024,12,2024-12-01,Exportación,Yogur helado,119077.1,31336.1,Real (base pública)
2024,1,2024-01-01,Heladerías propias,Tarrinas,91507.42,10167.5,Real (base pública)
2024,2,2024-02-01,Heladerías propias,Tarrinas,101815.21,11312.8,Real (base pública)
2024,3,2024-03-01,Heladerías propias,Tarrinas,146308.35,16256.5,Real (base pública)
2024,4,2024-04-01,Heladerías propias,Tarrinas,183299.72,20366.6,Real (base pública)
2024,5,2024-05-01,Heladerías propias,Tarrinas,262460.76,29162.3,Real (base pública)
2024,6,2024-06-01,Heladerías propias,Tarrinas,368320.51,40924.5,Real (base pública)
2024,7,2024-07-01,Heladerías propias,Tarrinas,434040.07,48226.7,Real (base pública)
2024,8,2024-08-01,Heladerías propias,Tarrinas,461451.29,51272.4,Real (base pública)
2024,9,2024-09-01,Heladerías propias,Tarrinas,245166.91,27240.8,Real (base pública)
2024,10,2024-10-01,Heladerías propias,Tarrinas,187663.33,20851.5,Real (base pública)
2024,11,2024-11-01,Heladerías propias,Tarrinas,122319.16,13591.0,Real (base pública)
2024,12,2024-12-01,Heladerías propias,Tarrinas,93825.54,10425.0,Real (base pública)
2024,1,2024-01-01,Heladerías propias,Bombones y Palo,80249.37,8916.6,Real (base pública)
2024,2,2024-02-01,Heladerías propias,Bombones y Palo,89035.54,9892.8,Real (base pública)
2024,3,2024-03-01,Heladerías propias,Bombones y Palo,118070.26,13118.9,Real (base pública)
2024,4,2024-04-01,Heladerías propias,Bombones y Palo,156945.99,17438.4,Real (base pública)
2024,5,2024-05-01,Heladerías propias,Bombones y Palo,222775.3,24752.9,Real (base pública)
2024,6,2024-06-01,Heladerías propias,Bombones y Palo,345340.59,38371.2,Real (base pública)
2024,7,2024-07-01,Heladerías propias,Bombones y Palo,398851.58,44316.8,Real (base pública)
2024,8,2024-08-01,Heladerías propias,Bombones y Palo,395601.64,43955.8,Real (base pública)
2024,9,2024-09-01,Heladerías propias,Bombones y Palo,253783.6,28198.1,Real (base pública)
2024,10,2024-10-01,Heladerías propias,Bombones y Palo,145518.3,16168.7,Real (base pública)
2024,11,2024-11-01,Heladerías propias,Bombones y Palo,97175.29,10797.3,Real (base pública)
2024,12,2024-12-01,Heladerías propias,Bombones y Palo,92940.22,10326.7,Real (base pública)
2024,1,2024-01-01,Heladerías propias,Postres y Tartas,58968.56,6552.1,Real (base pública)
2024,2,2024-02-01,Heladerías propias,Postres y Tartas,72272.75,8030.3,Real (base pública)
2024,3,2024-03-01,Heladerías propias,Postres y Tartas,96524.92,10725.0,Real (base pública)
2024,4,2024-04-01,Heladerías propias,Postres y Tartas,123258.76,13695.4,Real (base pública)
2024,5,2024-05-01,Heladerías propias,Postres y Tartas,187890.67,20876.7,Real (base pública)
2024,6,2024-06-01,Heladerías propias,Postres y Tartas,249672.75,27741.4,Real (base pública)
2024,7,2024-07-01,Heladerías propias,Postres y Tartas,287806.8,31978.6,Real (base pública)
2024,8,2024-08-01,Heladerías propias,Postres y Tartas,302703.47,33633.7,Real (base pública)
2024,9,2024-09-01,Heladerías propias,Postres y Tartas,178234.64,19803.8,Real (base pública)
2024,10,2024-10-01,Heladerías propias,Postres y Tartas,122287.93,13587.6,Real (base pública)
2024,11,2024-11-01,Heladerías propias,Postres y Tartas,79039.85,8782.2,Real (base pública)
2024,12,2024-12-01,Heladerías propias,Postres y Tartas,68704.84,7633.9,Real (base pública)
2024,1,2024-01-01,Heladerías propias,Cucuruchos/Sándwich,44681.42,4964.6,Real (base pública)
2024,2,2024-02-01,Heladerías propias,Cucuruchos/Sándwich,45793.64,5088.2,Real (base pública)
2024,3,2024-03-01,Heladerías propias,Cucuruchos/Sándwich,71548.91,7949.9,Real (base pública)
2024,4,2024-04-01,Heladerías propias,Cucuruchos/Sándwich,87116.1,9679.5,Real (base pública)
2024,5,2024-05-01,Heladerías propias,Cucuruchos/Sándwich,123689.05,13743.2,Real (base pública)
2024,6,2024-06-01,Heladerías propias,Cucuruchos/Sándwich,179940.68,19993.4,Real (base pública)
2024,7,2024-07-01,Heladerías propias,Cucuruchos/Sándwich,197942.26,21993.6,Real (base pública)
2024,8,2024-08-01,Heladerías propias,Cucuruchos/Sándwich,186178.22,20686.4,Real (base pública)
2024,9,2024-09-01,Heladerías propias,Cucuruchos/Sándwich,121628.05,13514.2,Real (base pública)
2024,10,2024-10-01,Heladerías propias,Cucuruchos/Sándwich,85560.34,9506.7,Real (base pública)
2024,11,2024-11-01,Heladerías propias,Cucuruchos/Sándwich,50294.24,5588.3,Real (base pública)
2024,12,2024-12-01,Heladerías propias,Cucuruchos/Sándwich,53135.48,5904.0,Real (base pública)
2024,1,2024-01-01,Heladerías propias,Yogur helado,28134.26,3126.0,Real (base pública)
2024,2,2024-02-01,Heladerías propias,Yogur helado,37852.14,4205.8,Real (base pública)
2024,3,2024-03-01,Heladerías propias,Yogur helado,49364.85,5485.0,Real (base pública)
2024,4,2024-04-01,Heladerías propias,Yogur helado,62502.73,6944.8,Real (base pública)
2024,5,2024-05-01,Heladerías propias,Yogur helado,88248.65,9805.4,Real (base pública)
2024,6,2024-06-01,Heladerías propias,Yogur helado,124560.82,13840.1,Real (base pública)
2024,7,2024-07-01,Heladerías propias,Yogur helado,146272.58,16252.5,Real (base pública)
2024,8,2024-08-01,Heladerías propias,Yogur helado,150950.97,16772.3,Real (base pública)
2024,9,2024-09-01,Heladerías propias,Yogur helado,94747.71,10527.6,Real (base pública)
2024,10,2024-10-01,Heladerías propias,Yogur helado,59762.96,6640.3,Real (base pública)
2024,11,2024-11-01,Heladerías propias,Yogur helado,37683.9,4187.1,Real (base pública)
2024,12,2024-12-01,Heladerías propias,Yogur helado,34793.11,3865.9,Real (base pública)
2025,1,2025-01-01,Supermercados,Tarrinas,587402.33,139857.7,Proyección
2025,2,2025-02-01,Supermercados,Tarrinas,587814.02,139955.7,Proyección
2025,3,2025-03-01,Supermercados,Tarrinas,839226.83,199815.9,Proyección
2025,4,2025-04-01,Supermercados,Tarrinas,1199996.11,285713.3,Proyección
2025,5,2025-05-01,Supermercados,Tarrinas,1685497.52,401308.9,Proyección
2025,6,2025-06-01,Supermercados,Tarrinas,2229023.47,530719.8,Proyección
2025,7,2025-07-01,Supermercados,Tarrinas,2702151.07,643369.3,Proyección
2025,8,2025-08-01,Supermercados,Tarrinas,2681185.7,638377.5,Proyección
2025,9,2025-09-01,Supermercados,Tarrinas,1688659.94,402061.9,Proyección
2025,10,2025-10-01,Supermercados,Tarrinas,1050197.17,250046.9,Proyección
2025,11,2025-11-01,Supermercados,Tarrinas,713978.21,169994.8,Proyección
2025,12,2025-12-01,Supermercados,Tarrinas,611333.09,145555.5,Proyección
2025,1,2025-01-01,Supermercados,Bombones y Palo,511600.15,121809.5,Proyección
2025,2,2025-02-01,Supermercados,Bombones y Palo,509650.08,121345.3,Proyección
2025,3,2025-03-01,Supermercados,Bombones y Palo,820034.65,195246.3,Proyección
2025,4,2025-04-01,Supermercados,Bombones y Palo,1026426.33,244387.3,Proyección
2025,5,2025-05-01,Supermercados,Bombones y Palo,1466932.07,349269.6,Proyección
2025,6,2025-06-01,Supermercados,Bombones y Palo,2045556.88,487037.3,Proyección
2025,7,2025-07-01,Supermercados,Bombones y Palo,2534543.94,603462.8,Proyección
2025,8,2025-08-01,Supermercados,Bombones y Palo,2399841.52,571390.8,Proyección
2025,9,2025-09-01,Supermercados,Bombones y Palo,1365655.1,325156.0,Proyección
2025,10,2025-10-01,Supermercados,Bombones y Palo,886435.03,211055.9,Proyección
2025,11,2025-11-01,Supermercados,Bombones y Palo,593636.77,141342.1,Proyección
2025,12,2025-12-01,Supermercados,Bombones y Palo,557800.01,132809.6,Proyección
2025,1,2025-01-01,Supermercados,Postres y Tartas,395648.29,94202.0,Proyección
2025,2,2025-02-01,Supermercados,Postres y Tartas,412968.2,98325.8,Proyección
2025,3,2025-03-01,Supermercados,Postres y Tartas,605527.37,144173.2,Proyección
2025,4,2025-04-01,Supermercados,Postres y Tartas,742199.67,176714.2,Proyección
2025,5,2025-05-01,Supermercados,Postres y Tartas,1080080.53,257162.1,Proyección
2025,6,2025-06-01,Supermercados,Postres y Tartas,1394326.26,331982.4,Proyección
2025,7,2025-07-01,Supermercados,Postres y Tartas,1716694.59,408736.8,Proyección
2025,8,2025-08-01,Supermercados,Postres y Tartas,1638183.1,390043.6,Proyección
2025,9,2025-09-01,Supermercados,Postres y Tartas,1100544.16,262034.3,Proyección
2025,10,2025-10-01,Supermercados,Postres y Tartas,766858.31,182585.3,Proyección
2025,11,2025-11-01,Supermercados,Postres y Tartas,448993.8,106903.3,Proyección
2025,12,2025-12-01,Supermercados,Postres y Tartas,484919.05,115457.0,Proyección
2025,1,2025-01-01,Supermercados,Cucuruchos/Sándwich,276625.24,65863.2,Proyección
2025,2,2025-02-01,Supermercados,Cucuruchos/Sándwich,302734.73,72079.7,Proyección
2025,3,2025-03-01,Supermercados,Cucuruchos/Sándwich,401924.28,95696.2,Proyección
2025,4,2025-04-01,Supermercados,Cucuruchos/Sándwich,558838.57,133056.8,Proyección
2025,5,2025-05-01,Supermercados,Cucuruchos/Sándwich,757455.52,180346.5,Proyección
2025,6,2025-06-01,Supermercados,Cucuruchos/Sándwich,1056273.58,251493.7,Proyección
2025,7,2025-07-01,Supermercados,Cucuruchos/Sándwich,1421107.83,338359.0,Proyección
2025,8,2025-08-01,Supermercados,Cucuruchos/Sándwich,1223939.44,291414.1,Proyección
2025,9,2025-09-01,Supermercados,Cucuruchos/Sándwich,856438.6,203913.9,Proyección
2025,10,2025-10-01,Supermercados,Cucuruchos/Sándwich,492007.55,117144.6,Proyección
2025,11,2025-11-01,Supermercados,Cucuruchos/Sándwich,329381.55,78424.2,Proyección
2025,12,2025-12-01,Supermercados,Cucuruchos/Sándwich,326521.23,77743.2,Proyección
2025,1,2025-01-01,Supermercados,Yogur helado,186788.06,44473.3,Proyección
2025,2,2025-02-01,Supermercados,Yogur helado,233675.62,55637.0,Proyección
2025,3,2025-03-01,Supermercados,Yogur helado,310577.49,73947.0,Proyección
2025,4,2025-04-01,Supermercados,Yogur helado,374819.9,89242.8,Proyección
2025,5,2025-05-01,Supermercados,Yogur helado,574688.15,136830.5,Proyección
2025,6,2025-06-01,Supermercados,Yogur helado,786372.57,187231.6,Proyección
2025,7,2025-07-01,Supermercados,Yogur helado,927865.55,220920.4,Proyección
2025,8,2025-08-01,Supermercados,Yogur helado,809492.6,192736.3,Proyección
2025,9,2025-09-01,Supermercados,Yogur helado,557466.76,132730.2,Proyección
2025,10,2025-10-01,Supermercados,Yogur helado,359732.41,85650.6,Proyección
2025,11,2025-11-01,Supermercados,Yogur helado,234807.71,55906.6,Proyección
2025,12,2025-12-01,Supermercados,Yogur helado,220908.18,52597.2,Proyección
2025,1,2025-01-01,Hostelería (HORECA),Tarrinas,304507.39,46847.3,Proyección
2025,2,2025-02-01,Hostelería (HORECA),Tarrinas,312970.66,48149.3,Proyección
2025,3,2025-03-01,Hostelería (HORECA),Tarrinas,478431.85,73604.9,Proyección
2025,4,2025-04-01,Hostelería (HORECA),Tarrinas,622080.36,95704.6,Proyección
2025,5,2025-05-01,Hostelería (HORECA),Tarrinas,896345.99,137899.4,Proyección
2025,6,2025-06-01,Hostelería (HORECA),Tarrinas,1237195.65,190337.8,Proyección
2025,7,2025-07-01,Hostelería (HORECA),Tarrinas,1467249.51,225730.7,Proyección
2025,8,2025-08-01,Hostelería (HORECA),Tarrinas,1406551.8,216392.6,Proyección
2025,9,2025-09-01,Hostelería (HORECA),Tarrinas,902300.29,138815.4,Proyección
2025,10,2025-10-01,Hostelería (HORECA),Tarrinas,522768.18,80425.9,Proyección
2025,11,2025-11-01,Hostelería (HORECA),Tarrinas,376822.29,57972.7,Proyección
2025,12,2025-12-01,Hostelería (HORECA),Tarrinas,338844.37,52129.9,Proyección
2025,1,2025-01-01,Hostelería (HORECA),Bombones y Palo,265134.25,40789.9,Proyección
2025,2,2025-02-01,Hostelería (HORECA),Bombones y Palo,272092.77,41860.4,Proyección
2025,3,2025-03-01,Hostelería (HORECA),Bombones y Palo,384911.3,59217.1,Proyección
2025,4,2025-04-01,Hostelería (HORECA),Bombones y Palo,550713.08,84725.1,Proyección
2025,5,2025-05-01,Hostelería (HORECA),Bombones y Palo,754187.46,116028.9,Proyección
2025,6,2025-06-01,Hostelería (HORECA),Bombones y Palo,1051927.56,161835.0,Proyección
2025,7,2025-07-01,Hostelería (HORECA),Bombones y Palo,1222445.53,188068.5,Proyección
2025,8,2025-08-01,Hostelería (HORECA),Bombones y Palo,1193425.35,183603.9,Proyección
2025,9,2025-09-01,Hostelería (HORECA),Bombones y Palo,821562.46,126394.3,Proyección
2025,10,2025-10-01,Hostelería (HORECA),Bombones y Palo,481350.9,74054.0,Proyección
2025,11,2025-11-01,Hostelería (HORECA),Bombones y Palo,321248.16,49422.8,Proyección
2025,12,2025-12-01,Hostelería (HORECA),Bombones y Palo,283928.98,43681.4,Proyección
2025,1,2025-01-01,Hostelería (HORECA),Postres y Tartas,196845.7,30283.9,Proyección
2025,2,2025-02-01,Hostelería (HORECA),Postres y Tartas,220118.4,33864.3,Proyección
2025,3,2025-03-01,Hostelería (HORECA),Postres y Tartas,316480.82,48689.3,Proyección
2025,4,2025-04-01,Hostelería (HORECA),Postres y Tartas,392800.96,60430.9,Proyección
2025,5,2025-05-01,Hostelería (HORECA),Postres y Tartas,617792.02,95044.9,Proyección
2025,6,2025-06-01,Hostelería (HORECA),Postres y Tartas,747508.96,115001.4,Proyección
2025,7,2025-07-01,Hostelería (HORECA),Postres y Tartas,930239.4,143113.8,Proyección
2025,8,2025-08-01,Hostelería (HORECA),Postres y Tartas,896501.59,137923.4,Proyección
2025,9,2025-09-01,Hostelería (HORECA),Postres y Tartas,647324.81,99588.4,Proyección
2025,10,2025-10-01,Hostelería (HORECA),Postres y Tartas,383812.05,59048.1,Proyección
2025,11,2025-11-01,Hostelería (HORECA),Postres y Tartas,258620.19,39787.7,Proyección
2025,12,2025-12-01,Hostelería (HORECA),Postres y Tartas,206967.89,31841.2,Proyección
2025,1,2025-01-01,Hostelería (HORECA),Cucuruchos/Sándwich,142732.7,21958.8,Proyección
2025,2,2025-02-01,Hostelería (HORECA),Cucuruchos/Sándwich,163463.65,25148.3,Proyección
2025,3,2025-03-01,Hostelería (HORECA),Cucuruchos/Sándwich,220004.5,33846.8,Proyección
2025,4,2025-04-01,Hostelería (HORECA),Cucuruchos/Sándwich,296711.44,45647.9,Proyección
2025,5,2025-05-01,Hostelería (HORECA),Cucuruchos/Sándwich,396381.32,60981.7,Proyección
2025,6,2025-06-01,Hostelería (HORECA),Cucuruchos/Sándwich,586356.71,90208.7,Proyección
2025,7,2025-07-01,Hostelería (HORECA),Cucuruchos/Sándwich,732863.55,112748.2,Proyección
2025,8,2025-08-01,Hostelería (HORECA),Cucuruchos/Sándwich,630018.06,96925.9,Proyección
2025,9,2025-09-01,Hostelería (HORECA),Cucuruchos/Sándwich,413143.43,63560.5,Proyección
2025,10,2025-10-01,Hostelería (HORECA),Cucuruchos/Sándwich,285387.65,43905.8,Proyección
2025,11,2025-11-01,Hostelería (HORECA),Cucuruchos/Sándwich,185748.76,28576.8,Proyección
2025,12,2025-12-01,Hostelería (HORECA),Cucuruchos/Sándwich,152410.76,23447.8,Proyección
2025,1,2025-01-01,Hostelería (HORECA),Yogur helado,98494.83,15153.0,Proyección
2025,2,2025-02-01,Hostelería (HORECA),Yogur helado,110212.28,16955.8,Proyección
2025,3,2025-03-01,Hostelería (HORECA),Yogur helado,145981.72,22458.7,Proyección
2025,4,2025-04-01,Hostelería (HORECA),Yogur helado,191974.68,29534.6,Proyección
2025,5,2025-05-01,Hostelería (HORECA),Yogur helado,276054.41,42469.9,Proyección
2025,6,2025-06-01,Hostelería (HORECA),Yogur helado,376235.23,57882.3,Proyección
2025,7,2025-07-01,Hostelería (HORECA),Yogur helado,468692.34,72106.6,Proyección
2025,8,2025-08-01,Hostelería (HORECA),Yogur helado,463695.21,71337.7,Proyección
2025,9,2025-09-01,Hostelería (HORECA),Yogur helado,325224.69,50034.6,Proyección
2025,10,2025-10-01,Hostelería (HORECA),Yogur helado,180552.09,27777.2,Proyección
2025,11,2025-11-01,Hostelería (HORECA),Yogur helado,129017.92,19848.9,Proyección
2025,12,2025-12-01,Hostelería (HORECA),Yogur helado,110591.22,17014.1,Proyección
2025,1,2025-01-01,Exportación,Tarrinas,400184.42,105311.7,Proyección
2025,2,2025-02-01,Exportación,Tarrinas,460791.87,121261.0,Proyección
2025,3,2025-03-01,Exportación,Tarrinas,589020.62,155005.5,Proyección
2025,4,2025-04-01,Exportación,Tarrinas,817694.59,215182.7,Proyección
2025,5,2025-05-01,Exportación,Tarrinas,1168600.15,307526.3,Proyección
2025,6,2025-06-01,Exportación,Tarrinas,1598545.66,420669.9,Proyección
2025,7,2025-07-01,Exportación,Tarrinas,1899225.93,499796.3,Proyección
2025,8,2025-08-01,Exportación,Tarrinas,2051945.44,539985.7,Proyección
2025,9,2025-09-01,Exportación,Tarrinas,1165152.85,306619.1,Proyección
2025,10,2025-10-01,Exportación,Tarrinas,737659.13,194120.8,Proyección
2025,11,2025-11-01,Exportación,Tarrinas,475049.82,125013.2,Proyección
2025,12,2025-12-01,Exportación,Tarrinas,433371.53,114045.1,Proyección
2025,1,2025-01-01,Exportación,Bombones y Palo,336605.84,88580.5,Proyección
2025,2,2025-02-01,Exportación,Bombones y Palo,409285.14,107706.6,Proyección
2025,3,2025-03-01,Exportación,Bombones y Palo,579259.15,152436.6,Proyección
2025,4,2025-04-01,Exportación,Bombones y Palo,675528.7,177770.7,Proyección
2025,5,2025-05-01,Exportación,Bombones y Palo,962625.31,253322.5,Proyección
2025,6,2025-06-01,Exportación,Bombones y Palo,1383984.1,364206.4,Proyección
2025,7,2025-07-01,Exportación,Bombones y Palo,1577736.37,415193.7,Proyección
2025,8,2025-08-01,Exportación,Bombones y Palo,1634029.83,430007.9,Proyección
2025,9,2025-09-01,Exportación,Bombones y Palo,1053642.2,277274.3,Proyección
2025,10,2025-10-01,Exportación,Bombones y Palo,606968.39,159728.6,Proyección
2025,11,2025-11-01,Exportación,Bombones y Palo,457830.65,120481.7,Proyección
2025,12,2025-12-01,Exportación,Bombones y Palo,421007.22,110791.3,Proyección
2025,1,2025-01-01,Exportación,Postres y Tartas,259256.52,68225.4,Proyección
2025,2,2025-02-01,Exportación,Postres y Tartas,291407.23,76686.1,Proyección
2025,3,2025-03-01,Exportación,Postres y Tartas,421981.49,111047.7,Proyección
2025,4,2025-04-01,Exportación,Postres y Tartas,543847.22,143117.7,Proyección
2025,5,2025-05-01,Exportación,Postres y Tartas,798077.18,210020.3,Proyección
2025,6,2025-06-01,Exportación,Postres y Tartas,1144626.91,301217.6,Proyección
2025,7,2025-07-01,Exportación,Postres y Tartas,1237062.54,325542.8,Proyección
2025,8,2025-08-01,Exportación,Postres y Tartas,1169756.39,307830.6,Proyección
2025,9,2025-09-01,Exportación,Postres y Tartas,747018.14,196583.7,Proyección
2025,10,2025-10-01,Exportación,Postres y Tartas,486722.6,128084.9,Proyección
2025,11,2025-11-01,Exportación,Postres y Tartas,326343.21,85879.8,Proyección
2025,12,2025-12-01,Exportación,Postres y Tartas,323832.1,85219.0,Proyección
2025,1,2025-01-01,Exportación,Cucuruchos/Sándwich,182370.5,47992.3,Proyección
2025,2,2025-02-01,Exportación,Cucuruchos/Sándwich,210345.09,55354.0,Proyección
2025,3,2025-03-01,Exportación,Cucuruchos/Sándwich,290985.36,76575.1,Proyección
2025,4,2025-04-01,Exportación,Cucuruchos/Sándwich,396680.09,104389.5,Proyección
2025,5,2025-05-01,Exportación,Cucuruchos/Sándwich,609179.49,160310.4,Proyección
2025,6,2025-06-01,Exportación,Cucuruchos/Sándwich,708735.99,186509.5,Proyección
2025,7,2025-07-01,Exportación,Cucuruchos/Sándwich,852292.97,224287.6,Proyección
2025,8,2025-08-01,Exportación,Cucuruchos/Sándwich,897398.5,236157.5,Proyección
2025,9,2025-09-01,Exportación,Cucuruchos/Sándwich,580796.37,152841.2,Proyección
2025,10,2025-10-01,Exportación,Cucuruchos/Sándwich,386282.27,101653.2,Proyección
2025,11,2025-11-01,Exportación,Cucuruchos/Sándwich,235499.94,61973.7,Proyección
2025,12,2025-12-01,Exportación,Cucuruchos/Sándwich,204280.54,53758.0,Proyección
2025,1,2025-01-01,Exportación,Yogur helado,137674.81,36230.2,Proyección
2025,2,2025-02-01,Exportación,Yogur helado,156820.7,41268.6,Proyección
2025,3,2025-03-01,Exportación,Yogur helado,216551.23,56987.1,Proyección
2025,4,2025-04-01,Exportación,Yogur helado,274234.61,72167.0,Proyección
2025,5,2025-05-01,Exportación,Yogur helado,406922.0,107084.8,Proyección
2025,6,2025-06-01,Exportación,Yogur helado,550447.98,144854.8,Proyección
2025,7,2025-07-01,Exportación,Yogur helado,667179.48,175573.5,Proyección
2025,8,2025-08-01,Exportación,Yogur helado,628953.61,165514.1,Proyección
2025,9,2025-09-01,Exportación,Yogur helado,397824.41,104690.6,Proyección
2025,10,2025-10-01,Exportación,Yogur helado,254445.61,66959.4,Proyección
2025,11,2025-11-01,Exportación,Yogur helado,173302.05,45605.8,Proyección
2025,12,2025-12-01,Exportación,Yogur helado,142514.75,37503.8,Proyección
2025,1,2025-01-01,Heladerías propias,Tarrinas,102463.14,11384.8,Proyección
2025,2,2025-02-01,Heladerías propias,Tarrinas,109588.77,12176.5,Proyección
2025,3,2025-03-01,Heladerías propias,Tarrinas,156727.13,17414.1,Proyección
2025,4,2025-04-01,Heladerías propias,Tarrinas,214079.42,23786.6,Proyección
